-45971.45114866369,-19753.13973233521,17678.511382808083,5051.548069529818,7219.06923303026,33609.4997661926,-5103.687379729148,-6550.371217019166,-19061.652889946614,-4379.3214381813295,-6060.014153455027,7460.971624976237,8728.592990604699,612.636456327651,-1092.4015389406927,2967.2811585326554,4008.3497843571695,-4098.956994837382,1676.3837364982899,-547.8446172861871,4912.994257047403,1218.9722224686207,-7707.838133794856,-10879.190680957101,-5602.292506501794,1345.873878390459,-4518.360511270901,-9421.526575201164,-8532.977743434716,6291.342321516098,-1871.0619383528174,-6215.898834393145,8371.4211056111,-5653.522502925054,4926.091458846259,3151.4869675303253,511.2150494446395,-2276.7137651775015,-2236.461927426907,250.07488375013213,2
82367.5687269349,-20774.942094317397,3733.0832064086067,-7217.1943253332365,26355.692090161905,-7363.236776389714,-27874.054962967857,-5331.796163909367,4264.006448052199,-3636.735629783129,-397.32483732442904,-4126.978431248861,685.2777688361042,-2664.9400405114484,3499.687698623045,448.64596886111093,-685.22727749014,-3423.6961732929763,-985.7198662863018,-3041.2364558712966,6531.214295286889,-102.29112363810899,2881.554602060262,444.60523034540995,-566.6705281939302,-4654.7705890634,-3491.429241778847,-7841.526270992946,-4622.973059868883,1645.5176075499148,-274.43049540775445,16286.636616785465,572.9880364466991,10.990231986503709,4130.767403522472,-6579.6971496000715,-6383.222044381869,3861.510097617761,-1407.3676612795537,4329.77362701035,4
-55729.48697329606,1712.2635733203178,-21980.25916424598,-28740.387443141622,569.5093811998985,-25224.931279881996,-1481.6738479224673,-13269.066330631667,-6651.760355694535,2233.2954150274313,1700.1081988075439,1138.965009156528,-1237.1760685224745,-748.792737972409,-481.7184832680026,-507.0781825673097,660.5403348975466,1705.7112410550035,48.57467266789695,5610.210601468769,-2771.6196966868547,2383.172722222654,3281.2705401942167,259.80837263260935,-4208.794114760713,2390.8981821260472,-6539.518471575366,2094.206354968855,-1853.4282312518467,-1284.211679387518,641.1715044591925,1027.214690479572,-3049.718642316573,-2539.2343643648164,-28.659547342176996,5578.226798568491,-3198.8377396359933,3507.001894197484,1018.1774163438546,-4341.424577610713,1
82149.76285862058,-18919.334042269704,6396.312416270855,-3326.870243735867,25880.693795723113,-8791.745012306787,-29943.743874355492,-3513.697409212427,2031.9216190804484,-3251.7991312207077,3425.2693756304693,1248.9275069444805,3061.619902605966,-10971.205954083638,14539.767780038632,3784.9226242119735,2408.494119906016,-2032.143989795408,1976.1972929212764,-10878.754519830041,-3296.3212469639693,4691.713237993112,2659.2857372892313,5541.240037661315,6415.217304445207,5514.0332805922935,-6512.8448390766,2874.7402342043074,-4680.279725787369,6153.7513104893915,4512.293233720554,-12005.583977293589,-3722.0875973132315,5052.197638306037,-564.5127054964947,-2385.6690191475263,-2871.443030031758,-1081.0584484545466,801.4808860880926,-794.2636322448387,4
-54980.995193527655,936.1453806925457,-22306.518217384084,-27636.500873588768,502.7444165934966,-24630.19811973464,-1325.422368040026,-15664.825503560369,-8506.03307274195,2488.94898889217,406.76004042863946,450.1228030534964,-1253.114435476636,-1601.309519387447,-2278.902580725549,2300.3776938076403,-2736.811754240393,1657.0837093830432,-1592.1110439317808,-1324.2125873485766,-753.596140638057,-1570.9993864007674,-2516.5012934016077,110.35651787936906,-124.49936384973483,1745.8868365520968,-372.7729864996227,1439.946483878163,-3035.9429963670914,2932.75164054249,-1738.4571695816971,582.2676544613875,3194.356956844702,2814.1335066872525,3670.705538602951,-5280.423662356175,5689.249923897512,10950.737491878925,6034.63425555866,-57.5733396320735,1
33695.24182495471,23693.83320854922,38973.5314678601,-20320.10395877103,-22440.41577244709,-1487.328119905849,12617.713177351685,454.8029873374608,-1191.0839401919663,-6757.260512137239,-2488.2389075376623,-6726.212837428867,747.7701741216911,-6927.54683732848,-7674.649454956575,-161.60301006538782,-4523.994599391301,-3335.405709669672,-7729.931612463148,3142.5099013444283,-1058.5475379944764,-1937.1841482912503,10890.921420566858,-1566.336704572549,6229.596690618633,-728.4892789560123,1604.247434819638,-2928.3881754932027,-2069.678522493047,-2402.5447675912483,-3558.3192695681273,-3741.769166161304,478.05986885506877,1188.6025926964874,-141.64343566913766,2754.6304479448017,5572.172302015693,2818.62671129168,-1920.7865787970077,2150.104101217158,3
29724.22114084346,27122.23028454954,38651.38871733174,-22074.98071260199,-20572.347365201305,-3667.9509495251673,12015.104553737609,1105.528057553312,1180.3641139867182,-7185.793221681715,3852.124907853789,-50.60343871476821,1142.735643181314,-599.9136980557292,1291.955308470778,-348.54728460865374,7225.652171387359,-7783.255701059912,217.64773175632246,-4076.4362135725382,6854.157919936847,937.887370270904,-9428.443385026123,4092.2542071555476,-4935.25004598539,11067.639535460014,362.39076712343984,-4076.821777409085,4150.589025205179,-1923.8259380997806,10257.834630448595,4611.887061237094,-1952.0088703136414,3940.343805827682,454.6328091407287,7402.0714949246685,2302.153516192888,5226.985227240659,-5039.099686874579,-2596.917512350505,3
83044.7123726021,-17272.70011106335,2345.18813238441,-6554.835476496999,23550.721628791587,-9192.27706917446,-30101.87217871847,-5675.9605767426965,3237.298143503424,-3147.304901134257,5588.139330316338,4451.741862593269,615.6220326084097,2722.5839893340262,-1896.7334276206473,993.7663725427991,-3594.785745333497,-1042.2295446908292,-5294.6389436292475,3714.680637943655,-13549.848985976067,-5377.400294253139,-4097.219667300813,-10227.235682827239,515.6956302217897,-1469.7706945287819,-2091.5879244928215,520.1767824939989,6338.29340999488,-8998.195946033873,5946.368814346725,-2455.989797611906,12266.816054684456,606.1132820860341,-4485.456581168708,-2270.126495818398,231.08385310702772,1669.6792671482444,-2087.879301173499,-1217.8578624690256,4
-47818.640721696465,-11954.365869710104,-327.1283383478798,-17534.982793922998,3457.415650672201,11757.240922659666,-8445.899264031326,37245.39498139853,-11590.287316330146,-5427.0358040648425,-3008.6345545942304,4607.289257492315,8253.895298291533,-9283.606801002968,4782.76227954719,-5315.191501252408,20882.194999330717,18454.54720762552,-6975.044591795433,-7477.9511626777685,2709.303960983442,-10849.105072781396,6299.254535998223,-6481.019872998931,-2784.7148976737467,-291.7481521196199,-902.7963299216042,3672.839448345925,4530.306754563738,-154.62485772269375,-870.2246560609067,2010.4154814986655,-827.1796270010066,1578.7947051965339,-174.25388069443687,-95.1413712943171,82.72856899339669,440.53164180011197,552.1859673453097,88.49736708639654,7
-45503.50073686775,-16338.694840804648,9066.659156889724,4418.424603867525,2039.9288064031869,29107.118462619812,-3568.6787182224284,-16553.304088852685,16802.138200607602,1979.0493205927478,8006.546772587573,-4272.862489863232,-6318.342838352276,-763.6009543545224,1676.6589693913588,2524.7882523008375,4243.12622655555,4110.893103534408,-1370.3631406672607,1271.2847771066138,-2540.975263228381,-2736.7346991270556,1217.7478505948407,6415.152626564198,-1151.5614123439277,2709.8909380726977,-74.91614942485188,-3225.7655209510244,-1855.6564568368335,-1217.6359252199088,-1518.355795081388,467.23573489327225,-1521.0549651051056,-4941.457658259234,-6185.876697530077,-3809.6161665007257,419.0349206052886,221.3368560981471,-1153.1189405009502,164.27224844890128,2
